landslides,longitude,latitude,date
1,-79.77916667,-3.054106663,3/9/2016
1,-79.94583333,-3.24577333,3/9/2016
1,-79.79583333,-3.34577333,3/9/2016
1,-79.60416667,-3.687439996,3/9/2016
1,-79.49583333,-3.954106663,3/9/2016
1,-80.02916667,-3.979106663,3/9/2016
1,-80.10416667,-4.187439996,3/9/2016
1,-79.50416667,-4.254106663,3/9/2016
1,-123.8208333,44.06256,3/10/2016
1,-124.1041667,42.92089334,3/10/2016
1,-124.4375,42.68756,3/10/2016
1,-78.90416667,0.00422667,3/10/2016
1,-78.52916667,-0.004106663,3/10/2016
2,-78.99583333,-0.079106663,3/10/2016
1,-80.89583333,-1.104106663,3/10/2016
1,-80.07916667,-2.037439996,3/10/2016
1,-79.7125,-3.87077333,3/10/2016
1,-79.5375,-3.912439996,3/10/2016
2,-123.7958333,39.69589334,3/11/2016
2,-122.8958333,38.41256,3/11/2016
1,-77.54583333,-0.04577333,3/11/2016
1,-79.5875,-0.079106663,3/11/2016
1,-80.19583333,-1.07077333,3/11/2016
1,-79.05416667,-1.19577333,3/11/2016
1,-79.6875,-2.59577333,3/11/2016
1,-79.57916667,-3.979106663,3/11/2016
1,-79.90416667,-4.27077333,3/11/2016
1,-122.2458333,44.72089334,3/12/2016
1,-78.42916667,-0.012439996,3/12/2016
1,-78.44583333,-0.029106663,3/12/2016
1,-78.44583333,-0.037439996,3/12/2016
1,-78.42916667,-0.062439996,3/12/2016
1,-79.92083333,-0.404106663,3/12/2016
1,-80.24583333,-1.062439996,3/12/2016
1,-80.20416667,-1.07077333,3/12/2016
1,-78.7625,-1.72077333,3/12/2016
1,-79.34583333,-1.987439996,3/12/2016
1,-80.24583333,-2.704106663,3/12/2016
1,-78.92916667,-2.84577333,3/12/2016
1,-79.1625,-3.47077333,3/12/2016
1,-79.7625,-3.67077333,3/12/2016
1,-79.75416667,-3.679106663,3/12/2016
1,-122.2458333,45.53756,3/13/2016
1,-123.5791667,44.15422667,3/13/2016
1,-122.1791667,43.63756,3/13/2016
1,-124.2208333,43.39589334,3/13/2016
2,-121.1375,38.87922667,3/13/2016
2,-122.6458333,38.53756,3/13/2016
1,-79.45416667,-0.29577333,3/13/2016
1,-77.70416667,-0.829106663,3/13/2016
1,-77.82083333,-0.99577333,3/13/2016
1,-79.0125,-1.562439996,3/13/2016
1,-79.05416667,-2.02077333,3/13/2016
1,-78.84583333,-2.07077333,3/13/2016
1,-79.32916667,-2.12077333,3/13/2016
1,-79.1125,-2.19577333,3/13/2016
1,-79.80416667,-3.329106663,3/13/2016
1,-78.6125,-3.804106663,3/13/2016
1,-123.6041667,45.49589334,3/14/2016
1,-78.67916667,0.037560004,3/14/2016
1,-79.44583333,-0.054106663,3/14/2016
1,-77.7625,-1.57077333,3/14/2016
1,-79.4125,-1.887439996,3/14/2016
1,-79.0625,-1.887439996,3/14/2016
1,-79.6375,-3.94577333,3/14/2016
1,75.5125,33.13756,3/17/2016
1,-77.8375,-0.612439996,3/17/2016
1,-77.79583333,-0.662439996,3/17/2016
1,-78.30416667,-1.404106663,3/17/2016
1,-77.79583333,-1.554106663,3/17/2016
1,-78.42083333,-2.212439996,3/17/2016
1,-78.2875,-2.229106663,3/17/2016
1,-79.19583333,-3.97077333,3/17/2016
1,-79.7625,-4.34577333,3/17/2016
1,-78.3875,-2.704106663,3/18/2016
1,-78.5625,-3.012439996,3/18/2016
1,-79.04583333,-3.954106663,3/18/2016
1,-79.10416667,-3.987439996,3/18/2016
1,-79.12916667,-4.629106663,3/18/2016
1,-122.4208333,43.26256,3/19/2016
1,-77.8375,-0.612439996,3/19/2016
1,-78.65416667,-1.42077333,3/19/2016
1,-79.67083333,-3.74577333,3/19/2016
1,-79.6375,-1.054106663,3/20/2016
1,-78.37083333,-2.712439996,3/20/2016
1,-78.9125,-3.662439996,3/20/2016
1,-79.67083333,-3.74577333,3/20/2016
1,-79.07916667,-3.97077333,3/20/2016
1,-78.7625,1.17922667,3/21/2016
1,-79.02083333,-0.187439996,3/21/2016
1,-77.79583333,-0.662439996,3/21/2016
1,-77.7875,-0.712439996,3/21/2016
1,-77.79583333,-0.879106663,3/21/2016
1,-78.60416667,-4.037439996,3/21/2016
1,-123.8291667,44.06256,3/22/2016
1,-78.35416667,-1.39577333,3/22/2016
1,-78.39583333,-2.912439996,3/22/2016
1,-78.59583333,-3.54577333,3/22/2016
1,-123.5375,45.89589334,3/24/2016
1,-79.90416667,-0.404106663,3/27/2016
1,-79.4375,-0.99577333,3/27/2016
1,-79.95416667,-2.104106663,3/27/2016
1,-79.5875,0.75422667,3/30/2016
1,-78.85416667,-0.34577333,3/31/2016
1,-80.1875,-0.379106663,3/31/2016
2,-79.54583333,-1.429106663,3/31/2016
1,-79.00416667,-2.862439996,3/31/2016
1,-79.9125,-1.37077333,4/1/2016
1,-79.07083333,-1.879106663,4/1/2016
1,-79.4875,-3.462439996,4/1/2016
1,-79.74583333,-4.354106663,4/1/2016
1,-79.0875,-4.554106663,4/1/2016
2,-79.60416667,0.762560004,4/2/2016
1,-78.12916667,0.070893337,4/2/2016
2,-79.92083333,0.020893337,4/2/2016
1,-78.29583333,-0.12077333,4/2/2016
1,-78.4125,-0.137439996,4/2/2016
1,-79.17083333,-0.279106663,4/2/2016
1,-79.15416667,-0.87077333,4/2/2016
1,-79.02083333,-0.94577333,4/2/2016
1,-79.8125,-1.979106663,4/2/2016
1,-76.9625,-2.062439996,4/2/2016
1,-78.80416667,-2.229106663,4/2/2016
1,-78.92083333,-2.304106663,4/2/2016
2,-79.02916667,-2.329106663,4/2/2016
1,-79.39583333,-2.762439996,4/2/2016
1,-78.5875,-3.02077333,4/2/2016
1,-79.82083333,-3.237439996,4/2/2016
1,-79.8375,-3.24577333,4/2/2016
1,-79.72083333,-3.32077333,4/2/2016
1,-79.8375,-3.362439996,4/2/2016
1,-79.8625,-3.37077333,4/2/2016
2,-79.80416667,-3.39577333,4/2/2016
1,-79.77916667,-3.454106663,4/2/2016
1,-79.87083333,-3.49577333,4/2/2016
1,-79.7625,-4.337439996,4/2/2016
1,-78.65416667,-1.24577333,4/3/2016
1,-77.75416667,-1.487439996,4/3/2016
1,-79.19583333,-2.47077333,4/3/2016
1,-79.72083333,-3.32077333,4/3/2016
1,-79.77916667,-3.879106663,4/3/2016
1,-79.87083333,-1.64577333,4/6/2016
1,-80.37083333,-1.204106663,4/10/2016
1,-78.6875,-0.44577333,4/11/2016
1,-80.37083333,-1.204106663,4/11/2016
1,-80.47916667,-2.554106663,4/11/2016
1,-80.34583333,-2.59577333,4/11/2016
1,-80.42083333,-0.99577333,4/12/2016
1,-79.17083333,-0.229106663,4/13/2016
1,-79.47083333,-1.029106663,4/13/2016
1,-80.2625,-1.137439996,4/13/2016
1,-80.37916667,-1.154106663,4/13/2016
1,-79.49583333,-1.179106663,4/13/2016
2,-80.37083333,-1.204106663,4/13/2016
1,-79.47083333,-1.437439996,4/13/2016
1,-78.9875,1.245893337,4/16/2016
1,-79.40416667,1.062560004,4/16/2016
1,-78.7875,1.062560004,4/16/2016
1,-79.39583333,1.045893337,4/16/2016
1,-79.37083333,1.045893337,4/16/2016
1,-79.27916667,1.045893337,4/16/2016
1,-79.65416667,0.97922667,4/16/2016
1,-79.42916667,0.937560004,4/16/2016
1,-79.8125,0.887560004,4/16/2016
1,-79.8375,0.870893337,4/16/2016
1,-79.94583333,0.82922667,4/16/2016
1,-79.8625,0.820893337,4/16/2016
1,-79.69583333,0.820893337,4/16/2016
1,-80.04583333,0.812560004,4/16/2016
1,-80.0875,0.695893337,4/16/2016
1,-80.0625,0.65422667,4/16/2016
1,-79.54583333,0.65422667,4/16/2016
1,-79.47916667,0.587560004,4/16/2016
1,-79.6375,0.57922667,4/16/2016
1,-79.97083333,0.52922667,4/16/2016
1,-80.00416667,0.495893337,4/16/2016
1,-79.42083333,0.412560004,4/16/2016
1,-76.2375,0.395893337,4/16/2016
1,-78.15416667,0.370893337,4/16/2016
1,-78.12083333,0.345893337,4/16/2016
1,-79.9625,0.32922667,4/16/2016
1,-78.57916667,0.245893337,4/16/2016
1,-78.62083333,0.22922667,4/16/2016
1,-79.39583333,0.137560004,4/16/2016
1,-79.5875,-0.312439996,4/16/2016
1,-79.8375,-0.42077333,4/16/2016
1,-80.39583333,-0.537439996,4/16/2016
1,-80.07083333,-0.62077333,4/16/2016
1,-80.4625,-0.754106663,4/16/2016
1,-80.2875,-0.812439996,4/16/2016
1,-79.4875,-0.887439996,4/16/2016
1,-80.40416667,-0.904106663,4/16/2016
1,-80.20416667,-0.94577333,4/16/2016
1,-80.02083333,-0.94577333,4/16/2016
1,-79.34583333,-0.954106663,4/16/2016
1,-80.3625,-1.07077333,4/16/2016
1,-80.64583333,-1.079106663,4/16/2016
1,-79.27916667,-1.129106663,4/16/2016
1,-79.50416667,-1.187439996,4/16/2016
1,-79.37083333,-1.204106663,4/16/2016
1,-80.57083333,-1.404106663,4/16/2016
1,-80.7875,-1.52077333,4/16/2016
1,-79.7375,-1.554106663,4/16/2016
1,-79.52916667,-1.554106663,4/16/2016
2,-79.47083333,-1.57077333,4/16/2016
1,-79.04583333,-1.612439996,4/16/2016
1,-79.79583333,-1.637439996,4/16/2016
1,-78.70416667,-1.662439996,4/16/2016
1,-79.70416667,-1.67077333,4/16/2016
1,-79.64583333,-1.679106663,4/16/2016
1,-79.67916667,-1.787439996,4/16/2016
1,-79.2875,-1.787439996,4/16/2016
1,-79.97083333,-1.862439996,4/16/2016
1,-79.8875,-2.204106663,4/16/2016
1,-79.89583333,-2.212439996,4/16/2016
1,-80.92916667,-2.237439996,4/16/2016
1,-80.84583333,-2.24577333,4/16/2016
1,-79.37916667,-2.454106663,4/16/2016
1,-79.70416667,-2.904106663,4/16/2016
1,149.0708333,-35.68744,4/17/2016
1,-2.429166667,50.63756,4/18/2016
1,95.02083333,26.72089334,4/19/2016
2,-91.2125,43.81256,4/22/2016
1,-80.1375,-2.92077333,4/22/2016
1,-79.12916667,-0.229106663,4/26/2016
1,-79.15416667,-1.37077333,4/27/2016
1,-78.99583333,-2.029106663,4/28/2016
1,-77.9125,-2.929106663,4/28/2016
1,-79.57083333,0.462560004,4/30/2016
1,-79.47083333,-1.437439996,4/30/2016
1,-79.0125,-4.02077333,4/30/2016
1,96.52916667,28.07922667,5/1/2016
1,-78.8125,-1.737439996,5/2/2016
1,-78.74583333,-1.987439996,5/2/2016
1,-118.8791667,34.86256,5/6/2016
1,-118.8791667,34.86256,5/7/2016
1,-78.42083333,-2.212439996,5/7/2016
1,-79.17916667,-0.262439996,5/8/2016
1,-79.15416667,-0.262439996,5/8/2016
1,-78.35416667,0.812560004,5/9/2016
1,-78.4625,-2.662439996,5/9/2016
1,-78.3125,-2.72077333,5/9/2016
1,-79.49583333,9.07922667,5/10/2016
2,-80.70416667,40.10422667,5/11/2016
1,37.75416667,6.862560004,5/11/2016
1,92.5125,24.52922667,5/18/2016
1,92.72083333,24.52089334,5/18/2016
1,92.72916667,24.52089334,5/18/2016
1,80.44583333,7.162560004,5/18/2016
1,-4.145833333,57.57922667,5/21/2016
1,151.8708333,-28.86244,5/26/2016
1,151.8625,-28.86244,5/27/2016
1,0.4625,51.37089334,5/31/2016
2,-78.72083333,39.41256,6/2/2016
1,150.6791667,-34.57077333,6/5/2016
1,149.0708333,-35.42077333,6/5/2016
1,149.8291667,-36.54577333,6/5/2016
1,150.9875,-33.85410666,6/6/2016
1,150.1291667,-36.21244,6/6/2016
1,145.6125,-41.22077333,6/6/2016
1,147.3541667,-41.28744,6/6/2016
1,147.6625,-42.61244,6/6/2016
1,-2.079166667,53.36256,6/11/2016
1,-117.2708333,56.22089334,6/15/2016
1,-121.8041667,56.11256,6/15/2016
1,121.7791667,24.35422667,6/20/2016
1,-119.7791667,37.67089334,6/21/2016
1,75.1875,32.98756,6/21/2016
1,73.0125,19.18756,6/21/2016
1,-119.7791667,37.67089334,6/22/2016
1,84.57083333,19.37922667,6/26/2016
1,75.8125,41.17089334,6/27/2016
1,129.8708333,32.75422667,6/28/2016
1,85.3625,28.24589334,6/28/2016
1,85.22083333,28.03756,6/28/2016
1,73.89583333,15.34589334,6/28/2016
1,71.8625,34.73756,6/29/2016
1,79.32083333,30.32922667,6/29/2016
1,80.25416667,29.80422667,6/30/2016
1,92.6375,27.01256,7/1/2016
1,-112.9125,51.57922667,7/2/2016
2,-96.89583333,32.83756,7/5/2016
1,148.7125,-37.59577333,7/6/2016
2,-80.34583333,37.88756,7/7/2016
1,148.3041667,-36.97910666,7/7/2016
1,41.9375,41.59589334,7/8/2016
1,120.2625,14.84589334,7/9/2016
1,120.2708333,14.82922667,7/9/2016
2,147.0875,-41.40410666,7/11/2016
1,145.9875,-41.31244,7/12/2016
1,145.6208333,-40.92910666,7/15/2016
1,82.27916667,29.57089334,7/16/2016
1,82.2875,29.57089334,7/16/2016
1,78.29583333,30.16256,7/17/2016
1,78.17083333,29.95422667,7/17/2016
1,-156.1375,20.84589334,7/17/2016
2,-119.9208333,47.88756,7/19/2016
1,88.10416667,27.12089334,7/20/2016
1,88.47083333,26.90422667,7/21/2016
1,-70.90416667,48.45422667,7/22/2016
1,101.7541667,3.10422667,7/22/2016
1,94.1375,25.47922667,7/25/2016
1,-157.8541667,21.35422667,7/25/2016
1,88.12083333,27.10422667,7/26/2016
1,-157.7875,21.37089334,7/26/2016
1,94.7875,25.87089334,7/28/2016
1,93.37916667,23.53756,7/28/2016
1,174.3125,-39.07077333,7/28/2016
1,122.5375,10.78756,7/30/2016
1,78.4375,30.97922667,7/31/2016
1,73.02083333,19.18756,7/31/2016
1,84.84583333,27.80422667,8/1/2016
1,-96.94583333,19.56256,8/6/2016
1,-121.2791667,50.38756,8/7/2016
1,-107.8375,37.42089334,8/7/2016
1,-108.0291667,37.99589334,8/8/2016
1,80.2375,30.07089334,8/10/2016
1,-5.670833333,56.87922667,8/11/2016
1,78.30416667,42.67922667,8/16/2016
1,83.57083333,28.37089334,8/16/2016
1,88.49583333,27.59589334,8/16/2016
1,106.8041667,-6.312439996,8/19/2016
1,100.3125,5.45422667,8/20/2016
1,78.40416667,31.45422667,8/21/2016
1,100.3208333,5.395893337,8/21/2016
1,78.67916667,30.92089334,8/28/2016
1,73.02083333,19.17089334,8/28/2016
1,-61.52083333,10.67922667,8/28/2016
1,78.9375,30.99589334,8/29/2016
1,101.6791667,3.187560004,8/30/2016
1,86.19583333,28.00422667,8/31/2016
1,-1.795833333,50.72089334,9/3/2016
1,83.80416667,27.94589334,9/3/2016
1,85.20416667,27.83756,9/4/2016
1,94.5125,26.32089334,9/5/2016
1,3.354166666,6.62922667,9/6/2016
1,113.9208333,22.22922667,9/7/2016
1,-90.60416667,14.52089334,9/7/2016
1,106.7875,-6.587439996,9/7/2016
1,112.6125,-8.037439996,9/10/2016
1,143.6041667,-38.54577333,9/13/2016
1,-155.3708333,20.03756,9/14/2016
1,105.2208333,19.60422667,9/14/2016
2,138.8458333,-34.82077333,9/14/2016
1,138.7208333,-34.88744,9/14/2016
1,138.6625,-34.94577333,9/14/2016
1,138.6208333,-34.98744,9/14/2016
1,142.4375,-37.13744,9/14/2016
1,144.1208333,-37.31244,9/14/2016
1,144.1541667,-37.34577333,9/14/2016
1,143.8958333,-38.62910666,9/14/2016
1,174.6208333,-38.70410666,9/18/2016
1,-75.32916667,40.07089334,9/20/2016
1,-94.02916667,44.14589334,9/26/2016
1,-94.02916667,44.14589334,9/27/2016
1,141.6458333,-37.72077333,9/28/2016
1,146.9208333,-41.03744,9/29/2016
1,143.0708333,-38.38744,9/30/2016
1,-69.90416667,18.51256,10/3/2016
1,-69.9375,18.50422667,10/3/2016
1,-78.40416667,-2.92077333,10/3/2016
1,119.3041667,28.78756,10/4/2016
1,145.6208333,-40.93744,10/7/2016
1,178.4291667,-18.13744,10/9/2016
1,120.5791667,16.42089334,10/10/2016
1,-2.195833333,56.94589334,10/14/2016
1,-122.6625,45.47089334,10/16/2016
2,-120.6625,38.31256,10/17/2016
1,120.5708333,16.45422667,10/19/2016
1,7.0625,6.045893337,10/23/2016
1,109.8291667,-7.237439996,10/23/2016
1,-121.4291667,49.56256,10/25/2016
1,-75.49583333,6.35422667,10/26/2016
1,110.4458333,-7.54577333,10/26/2016
1,100.2625,5.395893337,10/29/2016
1,-120.7041667,38.29589334,10/30/2016
1,-76.8125,2.45422667,11/8/2016
1,-127.0708333,50.58756,11/9/2016
1,-122.6041667,43.27089334,11/9/2016
1,-61.1625,13.17089334,11/9/2016
1,110.4125,-6.987439996,11/15/2016
1,110.4125,-7.004106663,11/15/2016
1,110.4208333,-7.004106663,11/15/2016
1,110.4458333,-7.02077333,11/15/2016
1,76.80416667,11.32922667,11/16/2016
1,76.94583333,11.28756,11/16/2016
1,80.5625,7.162560004,11/18/2016
1,101.7458333,3.070893337,11/18/2016
1,-156.1708333,20.85422667,11/22/2016
1,101.6125,3.370893337,11/27/2016
1,-122.9625,45.52922667,12/2/2016
1,112.1625,-8.17077333,12/3/2016
1,-121.2458333,40.01256,12/5/2016
1,-121.2708333,39.93756,12/5/2016
1,-61.27083333,10.73756,12/6/2016
1,110.2958333,-7.429106663,12/6/2016
1,-122.0791667,40.72922667,12/15/2016
1,-124.2125,40.62089334,12/15/2016
1,-121.4291667,39.62922667,12/15/2016
1,178.4375,-18.09577333,12/15/2016
1,-124.0708333,41.35422667,12/16/2016
1,-121.3208333,35.77089334,12/16/2016
1,-118.4041667,34.37922667,12/16/2016
1,-117.9375,34.14589334,12/16/2016
1,-116.9541667,33.97089334,12/16/2016
1,-179.7458333,-16.77910666,12/16/2016
1,124.8625,1.47922667,12/17/2016
1,124.8458333,1.462560004,12/17/2016
1,124.8541667,1.45422667,12/17/2016
1,178.3208333,-16.80410666,12/17/2016
1,-121.0958333,39.29589334,12/23/2016
1,-118.5125,34.02089334,12/24/2016
1,146.5791667,-7.154106663,12/24/2016
1,-117.3541667,33.20422667,12/25/2016
1,101.3708333,4.487560004,12/25/2016
1,101.3708333,4.470893337,12/25/2016
1,101.3791667,4.470893337,12/25/2016
1,101.3708333,4.45422667,12/25/2016
1,101.7291667,3.295893337,12/27/2016
1,-123.3791667,48.11256,12/28/2016
1,-82.82083333,37.12922667,12/29/2016
1,145.3458333,-37.92077333,12/29/2016
1,-123.5125,39.36256,1/3/2017
1,-121.9791667,37.07922667,1/4/2017
1,-121.9625,37.02089334,1/4/2017
1,178.4625,-18.08744,1/4/2017
1,-123.9708333,44.62922667,1/5/2017
1,-78.92083333,40.27922667,1/5/2017
1,178.4875,-18.08744,1/5/2017
1,-121.7208333,36.81256,1/6/2017
1,-120.7791667,35.42922667,1/6/2017
1,-120.7708333,35.42922667,1/6/2017
1,75.19583333,33.33756,1/6/2017
1,150.7125,-34.18744,1/6/2017
1,-123.0791667,39.81256,1/8/2017
1,-120.6041667,35.13756,1/8/2017
1,-122.0458333,40.68756,1/11/2017
1,-121.5041667,39.50422667,1/11/2017
1,-120.8125,39.20422667,1/11/2017
1,-118.3708333,34.10422667,1/11/2017
1,-117.9375,34.15422667,1/12/2017
1,123.7291667,13.28756,1/14/2017
1,123.8791667,10.35422667,1/14/2017
1,123.9125,10.42089334,1/15/2017
1,124.6291667,8.470893337,1/15/2017
1,-76.6625,-11.90410666,1/15/2017
1,125.0041667,10.48756,1/16/2017
1,-123.9791667,47.15422667,1/17/2017
1,-81.47916667,36.41256,1/17/2017
1,171.5541667,-42.84577333,1/17/2017
1,-122.7541667,46.46256,1/18/2017
1,-122.8208333,45.61256,1/18/2017
1,-123.5875,44.13756,1/18/2017
1,-121.9875,37.21256,1/18/2017
1,-122.0208333,37.14589334,1/18/2017
1,-117.4958333,34.23756,1/21/2017
1,-119.7625,49.75422667,1/22/2017
1,-123.5791667,44.15422667,1/22/2017
1,-122.9625,38.58756,1/22/2017
1,-122.4958333,37.86256,1/22/2017
1,-113.5458333,37.12089334,1/22/2017
1,-117.8375,33.92089334,1/22/2017
1,-118.5041667,34.02089334,1/23/2017
1,101.4208333,4.545893337,1/23/2017
1,-81.32083333,38.18756,1/24/2017
1,-122.2625,37.32089334,1/24/2017
1,-122.0875,37.12089334,1/24/2017
1,-82.67083333,36.88756,1/24/2017
1,-155.0875,19.72922667,1/24/2017
1,-80.17916667,39.44589334,1/26/2017
1,75.17083333,33.36256,1/26/2017
1,-118.3708333,34.10422667,1/31/2017
1,100.2791667,5.387560004,1/31/2017
1,24.25416667,48.11256,2/3/2017
1,-122.0875,40.71256,2/3/2017
1,-122.3125,40.78756,2/4/2017
1,145.7125,-16.92077333,2/4/2017
1,145.6875,-16.97910666,2/4/2017
1,-122.3625,45.51256,2/5/2017
1,-123.7458333,44.41256,2/5/2017
1,-124.0541667,43.97922667,2/5/2017
1,75.2125,33.24589334,2/5/2017
1,-122.4791667,45.39589334,2/6/2017
1,-122.1708333,37.36256,2/6/2017
1,-121.9791667,37.07922667,2/6/2017
1,-121.7125,36.98756,2/6/2017
1,-123.5958333,46.99589334,2/7/2017
1,-122.7041667,45.51256,2/7/2017
1,-123.0208333,38.82089334,2/7/2017
1,-123.0125,38.80422667,2/7/2017
1,-122.3541667,38.32922667,2/7/2017
1,-120.6708333,38.30422667,2/7/2017
1,-122.5125,37.98756,2/7/2017
1,-120.2875,37.82089334,2/7/2017
1,-122.1458333,37.22089334,2/7/2017
1,-122.0875,37.03756,2/7/2017
1,151.1375,-33.91244,2/7/2017
1,-119.9208333,38.77922667,2/10/2017
1,-120.4458333,38.77089334,2/10/2017
1,-122.0708333,37.21256,2/10/2017
1,118.1041667,-33.96244,2/10/2017
1,-111.5541667,40.37922667,2/11/2017
1,-120.2625,38.77922667,2/11/2017
1,-120.3208333,38.76256,2/11/2017
1,119.8791667,-33.60410666,2/11/2017
1,120.2208333,-33.60410666,2/11/2017
1,120.3125,-33.60410666,2/11/2017
1,106.9625,-6.69577333,2/12/2017
1,-120.4208333,39.32089334,2/13/2017
1,-122.0125,37.04589334,2/13/2017
1,-80.20416667,40.52922667,2/14/2017
1,-122.4625,37.99589334,2/14/2017
1,-121.2375,50.36256,2/15/2017
2,-122.3458333,47.53756,2/15/2017
1,-122.2791667,37.39589334,2/15/2017
1,-121.9791667,47.71256,2/16/2017
1,-122.0208333,47.52922667,2/16/2017
1,-122.1958333,47.50422667,2/16/2017
2,-122.1958333,47.47922667,2/16/2017
1,-122.1875,47.47922667,2/16/2017
1,-122.1541667,47.47089334,2/16/2017
1,-122.3875,47.22922667,2/16/2017
1,-122.0958333,46.06256,2/16/2017
1,-122.7625,45.93756,2/16/2017
1,-122.5875,45.34589334,2/16/2017
1,-122.8125,45.29589334,2/16/2017
1,-123.6208333,44.12089334,2/16/2017
1,-119.7375,34.41256,2/16/2017
1,-116.9375,34.09589334,2/16/2017
1,173.7125,-35.82077333,2/16/2017
1,-122.4625,48.95422667,2/17/2017
1,-122.1041667,38.51256,2/17/2017
1,-119.7041667,34.41256,2/17/2017
1,-118.4041667,34.37922667,2/17/2017
1,-119.4458333,34.36256,2/17/2017
1,-118.3625,34.22089334,2/17/2017
1,-122.6875,38.05422667,2/20/2017
1,-122.5458333,37.87922667,2/20/2017
1,-121.9291667,37.59589334,2/20/2017
1,-110.7125,32.37089334,2/20/2017
1,-123.1458333,44.87089334,2/21/2017
1,-120.4875,38.76256,2/21/2017
1,-120.4791667,37.99589334,2/21/2017
1,-122.4958333,37.97922667,2/21/2017
1,-121.8875,37.91256,2/21/2017
1,-122.4125,37.74589334,2/21/2017
1,-120.6791667,35.46256,2/21/2017
1,-123.9625,45.78756,2/22/2017
1,-121.8708333,37.60422667,2/22/2017
1,-122.2125,37.02922667,2/22/2017
1,-121.6708333,36.83756,2/22/2017
1,72.79583333,34.89589334,2/22/2017
1,-73.64583333,4.812560004,2/22/2017
1,-120.6541667,35.30422667,2/23/2017
1,-122.5875,45.35422667,2/24/2017
1,18.07916667,44.14589334,2/24/2017
1,-121.8708333,37.88756,2/24/2017
1,42.00416667,41.57922667,2/25/2017
1,-5.079166667,50.13756,2/26/2017
1,110.3291667,-7.504106663,2/26/2017
1,-117.1625,33.32922667,2/27/2017
1,-116.8791667,33.30422667,2/27/2017
1,-116.8708333,33.28756,2/27/2017
1,-117.1541667,33.25422667,2/27/2017
1,-116.5875,33.07922667,2/27/2017
1,-116.9541667,32.99589334,2/27/2017
1,-117.0208333,32.48756,2/27/2017
1,106.7958333,-6.604106663,2/27/2017
1,-80.00416667,40.42922667,3/2/2017
1,101.4625,0.537560004,3/3/2017
1,-2.620833333,49.45422667,3/4/2017
1,-122.6125,38.00422667,3/6/2017
1,175.0208333,-36.78744,3/6/2017
1,175.0541667,-36.79577333,3/6/2017
1,175.8458333,-37.12077333,3/6/2017
1,-121.7958333,41.07922667,3/7/2017
1,-122.3708333,40.87922667,3/7/2017
1,-122.6208333,38.00422667,3/8/2017
1,-121.7708333,36.23756,3/8/2017
1,-121.7541667,36.22089334,3/8/2017
1,124.8958333,8.987560004,3/8/2017
1,-122.7125,45.50422667,3/9/2017
1,-122.8375,43.31256,3/9/2017
1,-122.4208333,45.98756,3/13/2017
1,-122.4208333,45.97922667,3/13/2017
1,-122.7208333,45.71256,3/13/2017
1,-119.0208333,50.75422667,3/14/2017
1,-118.9208333,48.01256,3/14/2017
1,-117.1041667,47.68756,3/14/2017
1,-122.4041667,47.28756,3/14/2017
1,-122.7458333,46.02922667,3/15/2017
1,-122.7375,46.02922667,3/15/2017
1,-122.7541667,45.92922667,3/15/2017
1,-122.8125,45.57089334,3/15/2017
1,-122.7625,45.54589334,3/15/2017
1,-122.7208333,45.52089334,3/15/2017
1,-123.8375,45.27089334,3/15/2017
1,-119.0791667,50.79589334,3/16/2017
1,-119.0791667,50.78756,3/16/2017
1,-119.3041667,50.24589334,3/16/2017
1,-117.3958333,48.82922667,3/16/2017
1,-122.3458333,47.42089334,3/16/2017
