OBJECTID,landslide_trigger,event_date,latitude,longitude,landslide_size
5698367,downpour,2010-10-24 14:00:00,-8.2505,115.3324,medium
5698370,downpour,2009-11-17 00:00:00,49.0229,-122.8001,small
5698371,rain,2010-07-05 00:00:00,0.2318,109.1318,medium
5698372,downpour,2011-06-07 00:00:00,18.5135,-72.2853,large
5698374,downpour,2011-03-16 00:00:00,11.2411,124.996,medium
5698375,downpour,2009-11-01 00:00:00,56.7325,-2.6551,medium
5698376,rain,2007-09-11 00:00:00,25.52,91.27,medium
5698377,downpour,2016-06-21 00:00:00,1.4544835100000002,124.81248966,medium
5698379,continuous_rain,2015-01-24 18:30:00,-7.4011,109.8113,medium
5698380,rain,2016-07-19 12:00:00,52.6843,-118.175,large
5698382,rain,2008-06-07 00:00:00,26.7969,89.591,medium
5698383,downpour,2011-10-20 00:00:00,21.3354,95.0827,large
5698384,downpour,1998-12-28 00:00:00,45.266,-123.8399,small
5698385,rain,2007-10-26 00:00:00,11.4046,76.6953,large
5698386,downpour,2016-06-21 17:30:00,3.5121269500000003,125.58611639,medium
5698387,downpour,2015-12-17 00:00:00,46.0951,-123.0073,small
5698388,downpour,2016-07-22 00:00:00,48.4526,-70.901,medium
5698389,downpour,2013-06-27 09:00:00,29.3755,114.57,medium
5698390,rain,2012-11-27 00:00:00,18.1041,-76.414,medium
5698391,snowfall_snowmelt,2014-02-20 00:00:00,40.4825,49.7597,large
5698392,downpour,2010-01-10 00:00:00,-4.0283,103.2422,medium
5698393,rain,2012-10-25 00:00:00,14.5854,121.0709,medium
5698394,downpour,2010-10-15 00:00:00,10.3156,123.8955,medium
5698395,rain,2014-06-28 09:00:00,26.1964,91.7652,medium
5698397,continuous_rain,2015-05-01 18:00:00,-4.1665,39.5664,small
5698398,continuous_rain,2015-04-03 00:00:00,34.08230448,74.03099028,small
5698399,rain,2016-01-07 15:00:00,48.7583,-122.4967,medium
5698400,rain,2016-01-15 00:00:00,42.8629,-8.6238,small
5698401,downpour,2010-05-06 00:00:00,24.8111,113.5973,medium
5698403,downpour,2014-08-12 15:00:00,46.9468,-121.3216,small
5698404,rain,2016-08-04 09:00:00,17.3165,-62.7955,small
5698405,rain,2011-07-31 00:00:00,-3.7053,128.1635,medium
5698406,rain,2013-01-16 09:40:00.000001,35.5898,-83.373,medium
5698409,rain,2013-06-24 15:00:00,30.4091,79.0579,medium
5698410,downpour,2009-10-02 00:00:00,10.00349068,98.55613004,medium
5698411,continuous_rain,2016-10-13 00:00:00,26.8772,87.3215,medium
5698412,rain,2014-12-21 00:00:00,1.8362,-76.9857,large
5698414,downpour,2010-03-14 00:00:00,42.6428,-70.939,medium
5698416,downpour,2010-08-15 16:00:00,33.7397,105.7301,large
5698417,downpour,2010-05-02 00:00:00,40.9341,44.6241,medium
5698418,downpour,2010-02-14 00:00:00,38.89801323,16.56566431,medium
5698420,downpour,2013-07-07 00:00:00,31.7017,76.973,medium
5698421,downpour,2010-01-20 00:00:00,-7.2337,109.9349,medium
5698422,downpour,2011-11-04 23:00:00,5.0742,-75.5197,very_large
5698423,rain,2008-04-01 00:00:00,38.9716,-90.4312,medium
5698424,downpour,2011-01-27 09:00:00,10.3281,123.8538,medium
5698425,downpour,2009-03-02 09:00:00,-13.917,-70.233,large
5698426,downpour,2015-07-19 02:00:00,22.3913,91.8177,small
5698427,downpour,2014-10-13 00:00:00,14.4579,-89.1666,medium
5698428,downpour,2010-07-07 00:00:00,31.645,78.4354,medium
5698430,rain,2013-05-27 00:00:00,39.7245,-91.3681,medium
5698431,downpour,2015-07-01 00:00:00,27.0678,88.456,medium
5698432,downpour,2012-10-07 00:00:00,1.8702,-76.2146,large
5698434,downpour,2010-04-06 00:00:00,-22.9509,-43.2357,medium
5698435,rain,2007-09-05 00:00:00,27.06826195,88.28121204,medium
5698436,downpour,2014-02-04 00:00:00,-7.2986,110.1775,medium
5698437,rain,2016-02-18 15:00:00,45.8288,-115.6031,medium
5698438,downpour,2010-03-11 08:00:00,-16.4158,-67.8317,medium
5698439,downpour,2016-09-16 00:00:00,51.6753,-0.4118,small
5698441,downpour,2010-05-25 18:00:00,34.09,74.0256,medium
5698442,downpour,2013-06-30 11:00:00,30.5386,105.5661,medium
5698443,rain,2012-06-10 00:00:00,28.3527,113.0054,medium
5698444,rain,2014-04-06 02:20:00,36.0938,110.6799,medium
5698445,downpour,2010-08-18 08:30:00,30.0134,79.9261,large
5698446,downpour,2012-03-04 00:00:00,22.0377,-159.3409,medium
5698448,continuous_rain,2015-06-17 00:00:00,10.44,-84.6089,small
5698449,continuous_rain,2015-08-01 00:00:00,24.4265,94.1913,medium
5698450,downpour,2013-08-22 23:30:00,40.4679,-111.765,medium
5698451,downpour,2012-02-04 08:00:00,-8.2664,115.1365,medium
5698452,downpour,2011-08-22 00:00:00,28.3594,82.1279,medium
5698453,downpour,2015-07-18 23:00:00,39.1252,-84.4639,small
5698455,downpour,2016-04-26 00:00:00,40.8894,72.9071,medium
5698456,rain,2013-06-17 00:00:00,29.0508,81.3,medium
5698458,downpour,2014-08-12 00:00:00,46.8734,-121.5163,small
5698460,downpour,2012-04-22 00:00:00,1.7519,-75.5829,medium
5698461,downpour,2015-07-27 17:00:00,42.3902,-72.7216,medium
5698462,downpour,2010-09-19 00:00:00,31.563,77.9796,medium
5698465,downpour,2012-08-17 00:00:00,38.849,-119.6462,medium
5698466,downpour,2016-09-25 23:00:00,41.7977,41.8681,medium
5698467,downpour,2012-08-17 00:00:00,54.1733,-4.4822,medium
5698468,downpour,2011-04-23 00:00:00,47.9151,-122.4112,small
5698470,rain,2015-09-25 00:00:00,9.9402,-84.0771,small
5698471,downpour,2010-11-24 00:00:00,16.6604,120.9317,medium
5698472,downpour,2013-06-24 09:00:00,43.1604,-90.7085,medium
5698474,downpour,2007-06-11 00:00:00,25.934,118.288,medium
5698475,downpour,2013-07-18 00:00:00,39.1808,-107.2396,medium
5698476,downpour,2009-10-01 00:00:00,16.656,73.5178,medium
5698477,rain,2011-05-08 23:00:00,10.1118,-83.9793,medium
5698478,continuous_rain,2014-10-06 09:30:00,10.2714,123.8476,small
5698479,downpour,2017-06-19 00:00:00,42.89748611,-72.59852781000001,small
5698480,downpour,2016-06-20 00:00:00,32.9428,130.6492,medium
5698481,downpour,2015-05-08 09:00:00,38.0991,70.0162,large
5698482,rain,2014-09-03 23:00:00,33.9823,73.796,medium
5698484,downpour,2016-10-09 00:00:00,-7.4053,108.5624,medium
5698485,rain,2014-03-13 21:30:00,49.5181,5.9931,medium
5698486,downpour,2013-06-11 23:00:00,31.4898,76.7043,medium
5698487,downpour,2015-07-01 00:00:00,26.8352,88.1881,large
5698489,continuous_rain,2009-08-20 00:00:00,26.8992,88.1667,medium
5698490,downpour,2010-08-19 15:00:00,39.2143,-106.9823,small
5698493,downpour,2007-11-20 00:00:00,8.08775391,124.5345867,medium
5698494,rain,2008-04-11 00:00:00,-9.2965,-77.6613,medium
5698495,rain,2014-07-15 00:00:00,39.3602,114.6943,small
5698497,rain,2011-04-05 03:00:00,35.8473,-83.5703,small
5698498,downpour,2011-08-14 00:00:00,29.139,81.773,medium
5698499,downpour,2010-09-13 00:00:00,23.72988966,92.71495623,medium
5698501,downpour,2013-09-02 18:00:00,39.4402,-111.0337,medium
5698502,rain,2007-09-13 00:00:00,26.1833,91.8,medium
5698503,rain,2010-07-02 18:30:00,-13.3219,-72.2308,medium
5698504,downpour,2014-08-16 23:00:00,33.0272,74.9465,medium
5698505,rain,2010-07-04 00:00:00,26.8712,88.3052,medium
5698506,downpour,2010-12-19 09:00:00,21.3787,-157.9207,small
5698508,rain,2007-09-09 00:00:00,27.1667,88.35,medium
5698510,downpour,2012-05-03 00:00:00,29.4903,90.9352,large
5698512,downpour,2011-01-12 00:00:00,-22.3165,-42.8167,medium
5698513,continuous_rain,2015-06-19 00:00:00,38.7714,-104.8574,medium
5698514,downpour,2016-07-20 14:30:00,38.0115,-108.0488,medium
5698515,downpour,2012-04-11 10:00:00,-43.6028,172.7141,medium
5698517,downpour,2011-04-21 00:00:00,38.9566,-84.5256,small
5698518,rain,1993-06-04 06:00:00,54.267,-0.3913,medium
5698519,downpour,2012-05-30 00:00:00,26.876,75.8101,large
5698520,rain,2013-01-30 00:00:00,37.345,-82.995,medium
5698523,downpour,2010-05-03 00:00:00,37.0945,-83.1006,small
5698524,downpour,2013-06-04 15:00:00,-6.9274,109.2378,medium
5698526,downpour,2011-12-02 00:00:00,10.3828,-61.2984,small
5698527,downpour,2010-07-29 00:00:00,10.6738,-61.5006,small
5698529,rain,2015-02-10 00:00:00,8.5121,-82.0513,medium
5698530,downpour,2013-07-24 00:00:00,39.7447,-80.6094,small
5698531,downpour,2011-06-29 00:00:00,30.676294820000003,79.04191791,medium
5698534,downpour,2010-04-29 00:00:00,41.1567,48.5798,medium
5698535,rain,2013-07-19 00:00:00,6.092,125.3956,medium
5698536,downpour,2010-12-04 23:00:00,42.2755,23.0804,medium
5698537,downpour,2011-02-01 23:00:00,6.9554,80.9282,medium
5698538,rain,2015-03-16 14:30:00,47.9427,-122.3085,small
5698539,continuous_rain,2016-04-03 00:00:00,6.2336,-75.1619,small
5698540,rain,2015-03-04 00:00:00,37.6142,-81.8692,medium
5698541,rain,2014-10-05 17:45:00,25.9702,91.8587,medium
5698542,downpour,2012-05-02 00:00:00,24.8121,113.5977,large
5698543,downpour,2010-08-16 00:00:00,30.7284,79.4971,medium
5698544,downpour,2011-12-23 00:00:00,39.1251,-84.4674,small
5698546,downpour,2011-07-05 21:30:00,47.3809,-122.2348,medium
5698547,downpour,2010-09-24 00:00:00,25.1701,121.5722,medium
5698548,downpour,2014-09-01 08:53:00,31.0053,108.9523,medium
5698551,downpour,2016-08-06 00:00:00,41.9841,21.418,medium
5698553,rain,2012-12-22 23:00:00,51.7633,-3.792,large
5698554,downpour,2015-08-24 00:00:00,41.3917,41.4709,medium
5698556,downpour,2010-07-29 02:00:00,34.5281,103.7853,medium
5698557,downpour,2011-05-16 05:45:00,7.096,-73.2994,medium
5698558,downpour,2015-04-14 09:00:00,37.5986,-82.8875,medium
5698561,rain,2007-08-09 00:00:00,14.7333,98.6333,medium
5698562,rain,2013-10-08 09:00:00,10.5546,-84.8955,medium
5698564,downpour,2013-07-07 00:00:00,31.7093,76.9297,medium
5698565,downpour,2009-07-29 00:00:00,48.5608,-120.7708,small
5698567,rain,2013-07-04 23:30:00,44.5199,-109.0676,medium
5698568,downpour,2014-08-10 22:00:00,28.6792,82.6789,medium
5698569,downpour,2013-08-04 15:00:00,6.9452,122.1066,medium
5698572,downpour,2013-10-22 00:00:00,43.3491,11.3032,very_large
5698574,rain,2007-02-14 00:00:00,51.28777211,-0.15430659,small
5698575,downpour,2011-04-05 00:00:00,-8.8961,13.351,medium
5698576,continuous_rain,2011-04-19 01:00:00,39.1209,-120.971,medium
5698577,downpour,2010-03-10 00:00:00,42.6309,42.8299,medium
5698578,rain,2017-07-11 03:00:00,42.72187313,-90.9992342,medium
5698581,downpour,2012-06-15 00:00:00,17.0854,-96.75,medium
5698582,downpour,2016-10-03 00:00:00,28.0461,83.2627,medium
5698584,rain,2011-07-25 00:00:00,37.4288,-105.447,small
5698586,downpour,2011-02-28 23:00:00,45.3339,-122.5779,small
5698587,continuous_rain,2007-12-11 12:00:00,46.1049,-123.336,large
5698589,downpour,2009-04-21 20:00:00,37.8515,68.7882,medium
5698590,rain,2015-08-18 15:00:00,32.0275,77.3446,medium
5698591,downpour,2011-08-25 00:00:00,27.7344,88.633,medium
5698592,downpour,2013-07-22 00:00:00,28.3341,83.4966,medium
5698594,downpour,2010-11-28 00:00:00,39.8329,20.7704,medium
5698596,rain,2013-02-06 14:00:00,34.637,46.9313,medium
5698597,downpour,2010-04-06 00:00:00,-22.9188,-43.0521,medium
5698598,downpour,2010-10-24 00:00:00,45.7037,-122.6508,small
5698599,continuous_rain,2016-08-09 00:00:00,26.7903,88.11,medium
5698601,downpour,2016-05-14 00:00:00,46.965,7.4146,small
5698604,downpour,2008-09-12 00:00:00,27.7167,85.15,medium
5698605,downpour,2011-12-02 00:00:00,10.7142,-61.5838,small
5698606,downpour,2009-08-24 09:00:00,-42.5589,147.8621,small
5698607,downpour,2012-06-14 04:00:00,27.339,88.6065,medium
5698608,downpour,2010-02-09 08:00:00,33.8147,72.9394,medium
5698609,rain,2011-07-18 00:00:00,39.5015,-107.3021,small
5698611,continuous_rain,2011-07-03 00:00:00,27.21819015,86.91913823,medium
5698612,continuous_rain,2015-07-24 00:00:00,30.416,78.3415,medium
5698613,downpour,2016-07-04 08:00:00,37.0109,129.0783,medium
5698614,rain,2014-12-10 18:30:00,47.9796,-122.204,small
5698615,downpour,2009-05-08 00:00:00,37.4514,-82.8836,small
5698617,rain,2013-05-01 00:00:00,22.2805,109.9731,medium
5698619,downpour,2010-08-22 09:00:00,27.9937,82.4827,medium
5698621,downpour,2012-08-19 00:00:00,34.5847,73.3731,large
5698622,rain,2009-02-06 09:00:00,-29.954,30.866,medium
5698623,rain,2015-03-05 22:30:00,37.7219,-82.31,medium
5698624,rain,2013-05-09 00:00:00,3.0089,101.4169,medium
5698625,downpour,2016-06-16 23:00:00,41.4816,72.3119,medium
5698627,rain,2015-11-11 00:00:00,41.1795,41.8196,medium
5698629,downpour,2010-09-19 00:00:00,31.1191,77.5092,medium
5698630,downpour,2014-01-25 18:00:00,-0.8994000000000001,119.8338,unknown
5698632,downpour,2015-05-27 00:00:00,27.4694,114.3101,medium
5698633,rain,2012-02-22 00:00:00,48.1285,-122.3624,medium
5698634,downpour,2010-03-22 03:00:00,42.6285,44.0874,medium
5698635,downpour,2015-08-31 08:30:00,32.85199035,-80.02022486,small
5698636,rain,2007-09-09 00:00:00,25.4993,94.1192,medium
5698637,rain,2013-05-19 00:00:00,-2.847,102.0873,medium
5698638,downpour,2011-11-03 00:00:00,10.2445,77.5146,medium
5698639,downpour,2009-07-31 04:00:00,14.6046311,121.1751292,medium
5698640,rain,2013-07-14 00:00:00,35.9242,-81.6747,medium
5698641,downpour,2013-11-10 00:00:00,3.1562,101.7035,small
5698643,downpour,2010-08-07 00:00:00,35.2169,76.4243,medium
5698645,rain,2007-01-31 00:00:00,-0.6811,119.762,medium
5698646,downpour,2011-01-29 04:00:00,5.8452,118.0657,medium
5698648,downpour,2011-06-07 09:00:00,30.2414,78.908,medium
5698649,downpour,2010-04-27 00:00:00,41.2746,48.4546,medium
5698650,rain,2012-12-29 13:00:00,0.77214653,35.56619905,large
5698651,downpour,2013-07-01 00:00:00,40.5287,-80.2054,small
5698652,downpour,2011-11-22 15:00:00,47.6269,-121.9754,medium
5698654,continuous_rain,2015-07-28 00:00:00,30.7204,79.0758,small
5698655,continuous_rain,2015-03-02 00:00:00,33.3296,75.203,medium
5698656,downpour,2011-12-02 00:00:00,10.0876,-61.8642,small
5698658,downpour,2013-07-10 00:00:00,30.9202,103.6205,medium
5698659,downpour,2011-11-18 00:00:00,18.9045,-70.744,medium
5698660,downpour,2011-03-25 00:00:00,38.8269,-122.9992,medium
5698661,downpour,2013-12-22 00:00:00,-20.4337,-40.4598,large
5698662,continuous_rain,2012-02-01 00:00:00,44.471,-123.412,small
5698663,downpour,2008-12-07 00:00:00,13.7769,124.2758,medium
5698664,downpour,2013-10-07 00:00:00,9.573,122.5833,large
5698665,downpour,2011-02-19 00:00:00,34.2896,-117.4787,small
5698667,downpour,2016-06-26 00:00:00,19.3805,84.5699,medium
5698668,continuous_rain,2011-03-29 07:00:00,-20.07651697,148.47628779,medium
5698669,downpour,2011-08-04 18:00:00,14.8977,120.2377,medium
5698670,rain,2014-05-18 00:00:00,44.4624,18.842,medium
5698671,downpour,2015-08-18 15:00:00,55.46624663,-132.78916933,medium
5698673,rain,2013-07-12 21:00:00,34.3887,106.922,medium
5698674,downpour,2010-06-21 00:00:00,40.425,-86.8044,small
5698675,rain,2007-07-27 00:00:00,25.5212,90.232,large
5698677,rain,2013-04-08 01:00:00,-0.8012,36.9613,medium
5698679,downpour,2011-01-25 00:00:00,9.6389,124.0367,medium
5698680,downpour,2010-12-12 09:51:00,48.7109,-121.1883,medium
5698682,rain,2009-12-26 00:00:00,27.7211,83.4692,medium
5698683,downpour,2015-05-03 00:00:00,45.8358,6.5662,small
5698686,downpour,2010-08-19 15:00:00,39.4346,-107.2429,small
5698687,downpour,2011-12-26 18:00:00,10.3503,125.1094,medium
5698688,downpour,2009-11-06 00:00:00,6.17,101.5081,medium
5698689,continuous_rain,2014-08-14 00:00:00,28.9429,82.3354,medium
5698690,downpour,2010-06-28 19:00:00,38.7275,-106.167,small
5698691,rain,2015-10-21 00:00:00,17.7055,-91.7416,medium
5698692,snowfall_snowmelt,2013-07-25 00:00:00,61.978,-143.168,large
5698693,continuous_rain,2015-05-13 00:00:00,38.9218,-104.8365,small
5698695,downpour,2013-06-17 01:00:00,-41.1869,173.363,small
5698696,downpour,2015-01-05 00:00:00,46.9785,-123.8655,medium
5698699,rain,2015-11-29 00:00:00,35.2207,-82.3216,medium
5698700,downpour,2014-09-04 00:00:00,-0.9399,36.8168,medium
5698701,downpour,2014-09-25 00:00:00,8.8229,-82.8416,medium
5698702,downpour,2011-04-10 00:00:00,40.4981,-80.0038,small
5698703,continuous_rain,2007-09-26 00:00:00,28.4167,83.6667,medium
5698704,downpour,2011-05-22 00:00:00,40.3398,-112.5716,small
5698705,rain,2015-09-29 00:00:00,37.1873,-80.111,medium
5698707,continuous_rain,2015-07-10 00:00:00,34.0404,75.3156,medium
5698708,rain,2015-08-01 00:00:00,23.9278,94.0906,medium
5698709,rain,2012-01-21 00:00:00,36.2618,-121.7938,small
5698712,rain,2013-07-04 00:00:00,35.078,-82.808,small
5698714,rain,2012-01-03 00:00:00,5.4164,118.1493,medium
5698717,downpour,2014-04-09 00:00:00,7.0562,125.6022,small
5698719,downpour,2010-04-01 08:00:00,-9.7996,-76.1038,large
5698720,downpour,2010-11-29 00:00:00,10.4701,-66.9072,medium
5698721,downpour,2012-06-02 00:00:00,5.4439,100.3028,medium
5698722,continuous_rain,2015-07-28 00:00:00,21.0893,107.4603,large
5698725,rain,2013-02-15 00:00:00,6.9851,81.0556,medium
5698727,downpour,2011-03-20 00:00:00,34.1625,-118.6002,small
5698728,downpour,2009-11-01 00:00:00,32.0823,34.9364,medium
5698729,downpour,2013-09-15 00:00:00,16.8638,-99.8816,very_large
5698730,downpour,2012-01-24 00:00:00,-17.7318,177.4567,medium
5698731,downpour,2008-10-03 00:00:00,12.12,-85.89,medium
5698732,rain,2008-02-19 00:00:00,13.8701,124.3101,medium
5698735,downpour,2008-07-02 00:00:00,14.47,121.05,medium
5698736,downpour,2013-09-02 20:30:00,39.9575,-111.2445,medium
5698737,downpour,2010-11-05 00:00:00,8.9655,99.7996,medium
5698738,rain,2016-10-06 00:00:00,-36.7654,147.2151,medium
5698739,downpour,2008-07-03 00:00:00,47.54,-122.1,small
5698740,downpour,2016-08-11 23:00:00,17.1908,42.7416,medium
5698741,rain,2014-10-07 00:00:00,57.2276,-2.2608,small
5698742,downpour,2010-07-07 00:00:00,32.3733,77.2498,medium
5698743,downpour,2010-10-10 00:00:00,10.3325,123.9032,medium
5698744,continuous_rain,2016-03-17 00:00:00,33.13810294,75.51068484,medium
5698747,downpour,2011-04-26 09:00:00,-39.0412,177.4136,medium
5698748,downpour,2010-06-15 00:00:00,20.87,92.5275,medium
5698749,downpour,2012-06-26 00:00:00,28.4628,101.8783,medium
5698751,downpour,2010-08-19 18:00:00,19.1935,73.0114,medium
5698752,downpour,2016-04-14 00:00:00,51.1993,-0.8242,medium
5698753,downpour,2012-06-27 00:00:00,46.3029,-67.5221,large
5698754,rain,2015-07-28 00:00:00,21.0268,107.2971,medium
5698755,downpour,2010-09-02 00:00:00,27.7745,85.2401,medium
5698756,continuous_rain,2015-07-14 00:00:00,36.2032,-82.4673,small
5698757,downpour,2009-09-08 00:00:00,-33.35,-70.5167,medium
5698759,rain,2010-10-03 13:00:00,14.3898,-87.7654,medium
5698762,continuous_rain,2014-09-26 04:00:00,5.373,100.2802,small
5698764,rain,2007-09-24 00:00:00,-44.3025,169.1339,large
5698765,continuous_rain,2015-07-20 23:00:00,34.0395,-118.5824,small
5698766,downpour,2011-12-02 00:00:00,10.4089,-61.3723,small
5698768,downpour,2010-02-27 00:00:00,34.0688,-117.8395,small
5698770,downpour,2012-06-03 00:00:00,25.1775,93.0123,medium
5698771,downpour,2014-12-06 00:00:00,-17.7558,178.4944,medium
5698774,downpour,2010-12-22 09:00:00,34.0424,-117.2674,medium
5698775,downpour,2010-06-14 23:00:00,23.8393,120.8671,medium
5698777,downpour,2011-05-18 23:00:00,40.1095,-80.4911,small
5698778,downpour,2011-01-06 09:00:00,3.0977,101.6588,medium
5698779,downpour,2010-01-01 23:00:00,-37.5803,145.2737,medium
5698780,downpour,2010-06-15 00:00:00,20.8287,92.4063,large
5698782,downpour,2010-08-03 00:00:00,10.7163,-61.4719,small
5698783,downpour,2010-09-04 00:00:00,14.8231,-91.3227,large
5698784,downpour,2011-05-18 00:00:00,38.4193,-82.4453,small
5698785,downpour,2010-06-15 00:00:00,21.06313524,92.19566765,large
5698786,rain,2007-04-06 00:00:00,40.4377,-79.916,small
5698788,downpour,2012-08-14 00:00:00,34.8855,135.7999,medium
5698789,rain,2014-07-15 15:00:00,44.4686,-109.8833,small
5698790,rain,2015-03-10 15:00:00,37.7663,-80.4306,small
5698791,downpour,2015-02-09 00:00:00,50.788,-118.9931,small
5698792,downpour,2012-04-08 21:00:00,-7.533,109.3047,medium
5698793,downpour,2011-04-23 00:00:00,7.088,80.6517,medium
5698795,downpour,2014-07-19 00:00:00,38.9398,-105.0175,small
5698796,snowfall_snowmelt,2014-02-22 09:00:00,37.5927,-82.8679,medium
5698797,downpour,2015-03-28 00:00:00,33.0186,75.2405,medium
5698798,downpour,2011-01-16 08:00:00,44.3982,-122.4805,medium
5698799,rain,2013-07-29 10:30:00,32.9918,75.1945,medium
5698800,rain,2007-01-18 00:00:00,17.1167,120.917,medium
5698801,downpour,2015-06-29 00:00:00,27.0161,88.2478,medium
5698802,continuous_rain,2007-08-26 00:00:00,24.9667,93.55,medium
